,native_cover,native_cover,invasive_cover,invasive_cover,canopy_cover,canopy_cover,Ce,Ce,Cr,Cr,Ct,Ct,Cep,Cep,MPS,MPS,satisfaction,satisfaction
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
year,,,,,,,,,,,,,,,,,,
0,0.2662234483865331,0.027708462195713296,0.6517814400021819,0.032141889527557206,0.5655885137230214,0.04525648179688705,0.2306114100862998,0.020322289276291566,0.47311190148844495,0.02024360560641908,0.4144771058908463,0.021677728170873142,0.4523544853532931,0.03216936941972755,0.3971005891769376,0.02483188108520756,0.37573054755038726,0.07373833368707136
1,0.27041916676419037,0.0298555831927892,0.6538778649744564,0.02992529160594681,0.5368603901419716,0.0487572754723505,0.23256810941033665,0.021437549846925676,0.4608869033157289,0.021162466292992583,0.40774674208647715,0.023646484884853724,0.4351563238128014,0.03482768127748852,0.38571184907616174,0.027002167310737513,0.3553869271905522,0.07544686806819066
2,0.2755910742521481,0.030817020406674934,0.6536992408271749,0.028698491567072864,0.5138050204696956,0.05453872047304404,0.23573791997910815,0.021742028856100666,0.45172727389836703,0.023693074856586466,0.4031574895543753,0.02377268167508232,0.42190823893864077,0.03732695312473853,0.377410025225517,0.02823744732007953,0.3553702905596985,0.07440657512864378
3,0.28161792792850376,0.03176116549083628,0.6528173037679246,0.028594367115161036,0.499768129068363,0.05396473209562459,0.2396262218392554,0.022215544534989008,0.4464211953085716,0.023072786860530048,0.4016585062883356,0.02273253697359647,0.41462843784389375,0.03605449620562004,0.37340866301142406,0.026935907114145567,0.34899099907930403,0.07511002728543024
4,0.28618037995113876,0.031933742765866864,0.6521473145687295,0.02745643645087034,0.47225266584734826,0.06730794627797036,0.2425694839243317,0.0220985070555304,0.4356495062398839,0.02755859474002821,0.3954569707322169,0.027465811053432664,0.39838599790798007,0.04531430470171585,0.3630117688864702,0.03342165802345348,0.33560767900400307,0.07590062409894718
5,0.2902383816797324,0.031609699423003096,0.6533763313861312,0.02743943374763214,0.45582339903194524,0.06907907155603621,0.24467614636204524,0.02216003891126819,0.4286476436276322,0.027819440279471162,0.3923542914654632,0.02733069268504532,0.3891181177932748,0.04599967018510858,0.3571223862025125,0.033574897002217864,0.3299521131355233,0.07981160437117209
6,0.295445790769751,0.030640435228631368,0.653995338818773,0.027118767523465686,0.43908884150999467,0.0818063781805469,0.2476206100848488,0.021025668040643656,0.4217371680174273,0.032409451313992886,0.3896772582993863,0.03143938452355639,0.3799279210035994,0.05454830462405289,0.3515194848400839,0.03940292661525322,0.34966291179026016,0.07086707087412532
7,0.3012960541843318,0.032562219336862284,0.6529573165947905,0.02691819685304419,0.4356153911700755,0.07525411040523637,0.25145380391293376,0.02205316465379113,0.4207110956598535,0.029451114973855573,0.391267841733972,0.03131501334726589,0.379300027847144,0.05152148949832291,0.3520779693392038,0.0378616643143344,0.34422421769020556,0.06847844059274402
