,native_cover,native_cover,invasive_cover,invasive_cover,canopy_cover,canopy_cover,Ce,Ce,Cr,Cr,Ct,Ct,Cep,Cep,MPS,MPS,satisfaction,satisfaction
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
year,,,,,,,,,,,,,,,,,,
0,0.6212573231639679,0.028808058556641404,0.3650212560922766,0.04058068614482919,0.4012973203471162,0.04276152896871877,0.5560351522216465,0.027561250182514978,0.5077614885065497,0.02357756177136671,0.5249549915279204,0.021573089167596145,0.44715246150010174,0.028774737033272945,0.5263232316364552,0.024003788776917362,0.5208538594618097,0.08330061414274717
1,0.6201865259881845,0.033018496838108806,0.42497018622198696,0.03111635285420146,0.38244128239832365,0.0491626084667381,0.5321842900937972,0.028495132801452525,0.479236947781634,0.02255308955603108,0.5188163214141801,0.02475708810950562,0.4360258523502048,0.03305693088248294,0.5063210714459008,0.025331917720799808,0.49768538362954223,0.06822260063756955
2,0.6172357413685421,0.03446511631860687,0.45597573317938306,0.025913281779222128,0.36123448914397,0.051191450198542224,0.5182337613122273,0.027436666877066588,0.4599022890448039,0.023214010114531843,0.5111264303590349,0.024699470686935475,0.42305901968887233,0.033595607408559526,0.49265493266549476,0.024643257523174582,0.470762551690384,0.07580737201250075
3,0.6130072702802198,0.03709330686275779,0.48289862182581733,0.021877589103225317,0.34498307395651495,0.05266152153108472,0.5051060937011477,0.028523840887102078,0.4439787119435699,0.02393268571913538,0.5043481938130534,0.025432115399884735,0.4125280095688123,0.03426226141390039,0.48040194871011344,0.025525608119288144,0.4536820025364976,0.0769244810605644
4,0.6103984348471629,0.03854883082625113,0.5080871817175728,0.021841696208475207,0.32630366956376233,0.0585415701615508,0.49374274420795333,0.028940760155577484,0.42769095422435444,0.025289209779645678,0.49757039655035207,0.026867130997810504,0.4010451629877084,0.03734276690155539,0.4689808141997843,0.025943021903348355,0.42059079397938,0.07992442777413271
5,0.6078510507248946,0.03792145873951789,0.5332938330465513,0.024251981878532725,0.30909433131948333,0.0576633237185754,0.4824441505911176,0.0283028197893849,0.41198489096150037,0.024357789448918754,0.49126127222204763,0.026752121009834828,0.3903967230087962,0.0372329090812574,0.4578704512747846,0.025373105962346595,0.4265261748933973,0.08606536195950865
6,0.6055720287962295,0.03905412650397752,0.5567821296512693,0.024814250274542482,0.28735338539960326,0.07714053427863098,0.4720114781052199,0.02841354854152559,0.39506760878189706,0.03262215458896843,0.4837134285781843,0.03367427721697808,0.37710985015275134,0.049786266948074004,0.44650696062969036,0.029434790431916397,0.41483734059892646,0.0850225248926931
7,0.6013022205635778,0.04039810383529042,0.5783750221669384,0.02540103082631762,0.2879599578305568,0.08067929065103173,0.46111556139944354,0.029566573416913988,0.3877527253737943,0.03390457271847485,0.48197398660277707,0.03503174976785582,0.37616760627179424,0.05195678253237923,0.4388755292916821,0.030562394605776828,0.41847212652889954,0.08558811774929832
